user_id,att_id,user_rating
4025,3742.0,10
4025,,10
4025,1716.0,10
4025,1087.0,10
4025,,10
4025,2709.0,10
4025,2913.0,10
4025,224.0,10
4025,1671.0,10
4025,3135.0,10
4025,2024.0,10
4025,3607.0,10
4025,1949.0,10
4025,3959.0,10
4025,3550.0,10
4025,1645.0,10
4025,2896.0,10
4025,4310.0,10
4025,796.0,10
4025,415.0,10
4025,1945.0,10
4025,2141.0,10
4025,3085.0,10
4025,2229.0,10
4025,2465.0,10
4025,4009.0,10
4025,4036.0,10
4025,3790.0,10
4025,771.0,10
4025,1719.0,10
4025,602.0,10
4025,597.0,10
4025,4025.0,10
4025,132.0,10
4025,4143.0,10
4025,1617.0,10
4025,4025.0,10
4025,3583.0,10
4025,1218.0,10
4025,1211.0,10
4025,2033.0,10
4025,1117.0,10
4025,496.0,10
4025,1677.0,10
4025,4349.0,10
4025,4127.0,10
4025,2345.0,10
4025,2176.0,10
4025,344.0,10
4025,3085.0,10
4025,3382.0,10
4025,2963.0,10
4025,119.0,10
4025,1593.0,10
4025,2509.0,10
4025,3250.0,10
4025,3658.0,10
4025,3706.0,10
4025,2277.0,10
4025,3146.0,10
4025,1451.0,10
4025,38.0,10
4025,1319.0,10
4025,2352.0,10
4025,1913.0,10
4025,99.0,10
4025,280.0,10
4025,2639.0,10
4025,1372.0,10
4025,1896.0,10
4025,3759.0,10
4025,3332.0,10
4025,3130.0,10
4025,1891.0,10
4025,3919.0,10
4025,2529.0,10
4025,2445.0,10
4025,2896.0,10
4025,768.0,10
4025,2318.0,10
4025,1730.0,10
4025,2013.0,10
4025,4063.0,10
4025,166.0,10
4025,4267.0,10
4025,3673.0,10
4025,3686.0,10
4025,3423.0,10
4025,,10
4025,30.0,10
4025,373.0,10
4025,2440.0,10
4025,4057.0,10
4025,3065.0,10
4025,2745.0,10
4025,1269.0,10
4025,4023.0,10
4025,3423.0,10
4025,4274.0,10
4025,555.0,10
4025,492.0,10
4025,1402.0,10
4025,,10
4025,142.0,10
4025,4242.0,10
4025,224.0,10
4025,2487.0,10
4025,3067.0,10
4025,,10
4025,168.0,10
4025,3345.0,10
4025,418.0,10
4025,451.0,10
4025,1733.0,10
4025,3646.0,10
4025,4396.0,10
4025,1775.0,10
4025,607.0,10
4025,1863.0,10
4025,1178.0,10
4025,2554.0,10
4025,4242.0,10
4025,3425.0,10
4025,4378.0,10
4025,3784.0,10
4025,2189.0,10
4025,1927.0,10
4025,1571.0,10
4025,3772.0,10
4025,1534.0,10
4025,377.0,10
4025,1314.0,10
4025,315.0,10
4025,2598.0,10
4025,2100.0,10
4025,3495.0,10
4025,615.0,10
4025,1579.0,10
4025,3295.0,10
4025,2472.0,10
4025,4461.0,10
4025,3548.0,10
4025,2223.0,10
4025,1789.0,10
4025,560.0,10
4025,1727.0,10
4025,4004.0,10
4025,4312.0,10
4025,1022.0,10
4025,1770.0,10
4025,3423.0,10
4025,3825.0,10
4025,64.0,10
4025,3215.0,10
4025,4047.0,10
4025,415.0,10
4025,1540.0,10
4025,2150.0,10
4025,3758.0,10
4025,3730.0,10
4025,3932.0,10
4025,3274.0,10
4025,4160.0,10
4025,729.0,10
4025,1482.0,10
4025,4244.0,10
4025,1446.0,10
4025,4119.0,10
4025,3611.0,10
4025,2462.0,10
4025,1056.0,10
4025,4312.0,10
4025,156.0,10
4025,4023.0,10
4025,3175.0,10
4025,2547.0,10
4025,1366.0,10
4025,4376.0,10
4025,1841.0,10
4025,3171.0,10
4025,4347.0,10
4025,2663.0,10
4025,,10
4025,2255.0,10
4025,681.0,10
4025,3745.0,10
4025,4009.0,10
4025,1484.0,10
4025,3582.0,10
4025,961.0,10
4025,4358.0,10
4025,1602.0,10
4025,1266.0,10
4025,3743.0,10
4025,3603.0,10
4025,4167.0,10
4025,919.0,10
4025,1137.0,10
4025,1323.0,10
4025,1753.0,10
4025,478.0,10
4025,2302.0,10
4025,430.0,10
4025,2318.0,10
4025,3580.0,10
4025,4387.0,10
4025,3850.0,10
4025,3994.0,10
4025,1659.0,10
4025,3165.0,10
4025,3541.0,10
4025,1317.0,10
4025,,10
4025,2743.0,10
4025,4328.0,10
4025,2642.0,10
4025,1965.0,10
4025,4207.0,10
4025,1189.0,10
4025,1858.0,10
4025,4114.0,10
4025,1071.0,10
4025,738.0,10
4025,1960.0,10
4025,2743.0,10
4025,3528.0,10
4025,804.0,10
4025,1314.0,10
4025,1476.0,10
4025,4068.0,10
4025,3881.0,10
4025,3650.0,10
4025,645.0,10
4025,459.0,10
4025,2251.0,10
4025,,10
4025,111.0,10
4025,3204.0,10
4025,1584.0,10
4025,458.0,10
4025,3492.0,10
4025,2970.0,10
4025,219.0,10
4025,1283.0,10
4025,3324.0,10
4025,978.0,10
4025,1640.0,10
4025,2062.0,10
4025,,10
4025,920.0,10
4025,925.0,10
4025,3285.0,10
4025,3750.0,10
4025,2391.0,10
4025,1999.0,10
4025,2591.0,10
4025,486.0,10
4025,3148.0,10
4025,1091.0,10
4025,4296.0,10
4025,,10
4025,4268.0,10
4025,3908.0,10
4025,2050.0,10
4025,3067.0,10
4025,4461.0,10
4025,795.0,10
4025,895.0,10
4025,1039.0,10
4025,1290.0,10
4025,1847.0,10
4025,3127.0,10
4025,3823.0,10
4025,704.0,10
4025,1946.0,10
4025,3114.0,10
4025,336.0,10
4025,1458.0,10
4025,4045.0,10
4025,160.0,10
4025,3959.0,10
4025,3198.0,10
4025,3036.0,10
4025,2023.0,10
4025,4171.0,10
4025,1394.0,10
4025,4430.0,10
4025,52.0,10
4025,509.0,10
4025,2550.0,10
4025,771.0,10
4025,1155.0,10
4025,2914.0,10
4025,402.0,10
4025,895.0,10
4025,2408.0,10
4025,2131.0,10
4025,2840.0,10
4025,,10
4025,1859.0,10
4025,3435.0,10
4025,4265.0,10
4025,3036.0,10
4025,3308.0,10
4025,1926.0,10
4025,2503.0,10
4025,4217.0,10
4025,906.0,10
4025,217.0,10
4025,4068.0,10
4025,2977.0,10
4025,3384.0,10
4025,112.0,10
4025,3118.0,10
4025,2276.0,10
4025,2921.0,10
4025,3531.0,10
4025,3544.0,10
4025,4058.0,10
4025,1129.0,10
4025,1288.0,10
4025,2344.0,10
4025,3381.0,10
4025,27.0,10
4025,2507.0,10
4025,2613.0,10
4025,1659.0,10
4025,3661.0,10
4025,,10
4025,1374.0,10
4025,2166.0,10
4025,2175.0,10
4025,1615.0,10
4025,1240.0,10
4025,2099.0,10
4025,1178.0,10
4025,2942.0,10
4025,4080.0,10
4025,927.0,10
4025,4265.0,10
4025,3678.0,10
4025,3536.0,10
4025,3560.0,10
4025,3157.0,10
4025,3182.0,10
4025,3347.0,10
4025,2826.0,10
4025,30.0,10
4025,135.0,10
4025,4342.0,10
4025,1736.0,10
4025,1409.0,10
4025,1416.0,10
4025,2721.0,10
4025,3895.0,10
4025,,10
4025,950.0,10
4025,3990.0,10
4025,2169.0,10
4025,3527.0,10
4025,4291.0,10
4025,3406.0,10
4025,195.0,10
4025,755.0,10
4025,3099.0,10
4025,3261.0,10
4025,859.0,10
4025,3608.0,10
4025,2362.0,10
4025,815.0,10
4025,991.0,10
4025,3826.0,10
4025,4390.0,10
4025,1524.0,10
4025,4128.0,10
4025,1468.0,10
4025,3664.0,10
4025,3948.0,10
4025,4010.0,10
4025,3533.0,10
4025,615.0,10
4025,2750.0,10
4025,4460.0,10
4025,4288.0,10
4025,1981.0,10
4025,3926.0,10
4025,3289.0,10
4025,2265.0,10
4025,223.0,10
4025,41.0,10
4025,1555.0,10
4025,3635.0,10
4025,132.0,10
4025,6.0,10
4025,2196.0,10
4025,559.0,10
4025,3432.0,10
4025,367.0,10
4025,2524.0,10
4025,4011.0,10
4025,580.0,10
4025,2816.0,10
4025,2195.0,10
4025,1639.0,10
4025,2158.0,10
4025,3611.0,10
4025,1500.0,10
4025,2100.0,10
4025,3893.0,10
4025,2566.0,10
4025,3328.0,10
4025,2492.0,10
4025,3372.0,10
4025,3994.0,10
4025,2719.0,10
4025,3419.0,10
4025,4347.0,10
4025,2147.0,10
4025,2594.0,10
4025,3574.0,10
4025,847.0,10
4025,4036.0,10
4025,4376.0,10
4025,755.0,10
4025,3678.0,10
4025,1117.0,10
4025,546.0,10
4025,895.0,10
4025,2124.0,10
4025,1703.0,10
4025,1674.0,10
4025,1447.0,10
4025,3543.0,10
4025,,10
4025,3062.0,10
4025,3170.0,10
4025,1708.0,10
4025,1654.0,10
4025,3961.0,10
4025,841.0,10
4025,421.0,10
4025,3943.0,10
4025,529.0,10
4025,379.0,10
4025,4358.0,10
4025,129.0,10
4025,3679.0,10
4025,3948.0,10
4025,655.0,10
4025,4207.0,10
4025,2195.0,10
4025,1981.0,10
4025,1254.0,10
4025,2921.0,10
4025,3951.0,10
4025,2321.0,10
4025,3784.0,10
4025,4305.0,10
4025,2510.0,10
4025,3565.0,10
4025,4301.0,10
4025,1066.0,10
4025,234.0,10
4025,2360.0,10
4025,4342.0,10
4025,1667.0,10
4025,325.0,10
4025,2841.0,10
4025,641.0,10
4025,2345.0,10
4025,99.0,10
4025,3676.0,10
4025,164.0,10
4025,3148.0,10
4025,1714.0,10
4025,4132.0,10
4025,2582.0,10
4025,3780.0,10
4025,1518.0,10
4025,1531.0,10
4025,,10
4025,3330.0,10
4025,1189.0,10
4025,482.0,10
4025,538.0,10
4025,3726.0,10
4025,1617.0,10
4025,1715.0,10
4025,280.0,10
4025,585.0,10
4025,4237.0,10
4025,138.0,10
4025,982.0,10
4025,,10
4025,1679.0,10
4025,4070.0,10
4025,1468.0,10
4025,1973.0,10
4025,3951.0,10
4025,3202.0,10
4025,3995.0,10
4025,1252.0,10
4025,2208.0,10
4025,1648.0,10
4025,3930.0,10
4025,845.0,10
4025,2818.0,10
4025,3200.0,10
4025,855.0,10
4025,2666.0,10
4025,1954.0,10
4025,3643.0,10
4025,4106.0,10
4025,422.0,10
4025,902.0,10
4025,2610.0,10
4025,2192.0,10
4025,2485.0,10
4025,3142.0,10
4025,171.0,10
4025,2584.0,10
4025,2032.0,10
4025,3261.0,10
4025,1715.0,10
4025,3158.0,10
4025,4345.0,10
4025,2824.0,10
4025,2939.0,10
4025,3991.0,10
4025,764.0,10
4025,1907.0,10
4025,272.0,10
4025,3576.0,10
4025,2498.0,10
4025,4222.0,10
4025,1786.0,10
4025,2199.0,10
4025,2261.0,10
4025,160.0,10
4025,3135.0,10
4025,3455.0,10
4025,3827.0,10
4025,4004.0,10
4025,3352.0,10
4025,3438.0,10
4025,2197.0,10
4025,219.0,10
4025,3553.0,10
4025,2265.0,10
4025,4346.0,10
4025,47.0,10
4025,2851.0,10
4025,,10
4025,4022.0,10
4025,2422.0,10
4025,1709.0,10
4025,3964.0,10
4025,168.0,10
4025,3616.0,10
4025,3289.0,10
4025,3884.0,10
4025,341.0,10
4025,373.0,10
4025,804.0,10
4025,422.0,10
4025,1858.0,10
4025,3959.0,10
4025,1688.0,10
4025,161.0,10
4025,2487.0,10
4025,870.0,10
4025,1308.0,10
4025,422.0,10
4025,582.0,10
4025,2315.0,10
4025,3039.0,10
4025,2555.0,10
4025,3962.0,10
4025,3603.0,10
4025,793.0,10
4025,1105.0,10
4025,2943.0,10
4025,11.0,10
4025,1261.0,10
4025,4219.0,10
4025,3874.0,10
4025,2857.0,10
4025,1104.0,10
4025,220.0,10
4025,4432.0,10
4025,3997.0,10
4025,2801.0,10
4025,3539.0,10
4025,1175.0,10
4025,3708.0,10
4025,525.0,10
4025,1851.0,10
4025,1201.0,10
4025,1628.0,10
4025,3089.0,10
4025,3896.0,10
4025,1978.0,10
4025,1693.0,10
4025,3070.0,10
4025,3932.0,10
4025,824.0,10
4025,1318.0,10
4025,3335.0,10
4025,1560.0,10
4025,478.0,10
4025,797.0,10
4025,3353.0,10
4025,3816.0,10
4025,1960.0,10
4025,4236.0,10
4025,4194.0,10
4025,2916.0,10
4025,3057.0,10
4025,1286.0,10
4025,2767.0,10
4025,814.0,10
4025,662.0,10
4025,1783.0,10
4025,763.0,10
4025,1174.0,10
4025,2554.0,10
4025,1858.0,10
4025,1901.0,10
4025,2782.0,10
4025,3491.0,10
4025,2194.0,10
4025,4004.0,10
4025,2015.0,10
4025,1524.0,10
4025,4444.0,10
4025,1246.0,10
4025,1777.0,10
4025,967.0,10
4025,4388.0,10
4025,4414.0,10
4025,,10
4025,2649.0,10
4025,2306.0,10
4025,796.0,10
4025,2445.0,10
4025,4041.0,10
4025,2224.0,10
4025,2213.0,10
4025,2435.0,10
4025,,10
4025,76.0,10
4025,3665.0,10
4025,3665.0,10
4025,487.0,10
4025,461.0,10
4025,3853.0,10
4025,1573.0,10
4025,2914.0,10
4025,2208.0,10
4025,1062.0,10
4025,198.0,10
4025,786.0,10
4025,3458.0,10
4025,4228.0,10
4025,1670.0,10
4025,186.0,10
4025,2791.0,10
4025,149.0,10
4025,3784.0,10
4025,812.0,10
4025,1722.0,10
4025,3118.0,10
4025,755.0,10
4025,683.0,10
4025,904.0,10
4025,2032.0,10
4025,934.0,10
4025,262.0,10
4025,785.0,10
4025,4441.0,10
4025,1323.0,10
4025,3530.0,10
4025,4312.0,10
4025,1962.0,10
4025,1591.0,10
4025,1969.0,10
4025,1924.0,10
4025,2929.0,10
4025,2055.0,10
4025,2490.0,10
4025,3778.0,10
4025,2050.0,10
4025,1490.0,10
4025,2711.0,10
4025,2920.0,10
4025,3497.0,10
4025,4317.0,10
4025,2796.0,10
4025,976.0,10
4025,4444.0,10
4025,3595.0,10
4025,4269.0,10
4025,220.0,10
4025,1654.0,10
4025,3184.0,10
4025,364.0,10
4025,4393.0,10
4025,3029.0,10
4025,4009.0,10
4025,4265.0,10
4025,793.0,10
4025,,10
4025,2558.0,10
4025,1117.0,10
4025,2871.0,10
4025,3926.0,10
4025,4106.0,10
4025,3398.0,10
4025,4005.0,10
4025,2247.0,10
4025,1493.0,10
4025,3225.0,10
4025,1240.0,10
4025,415.0,10
4025,3581.0,10
4025,3663.0,10
4025,432.0,10
4025,3029.0,10
4025,4331.0,10
4025,213.0,10
4025,4421.0,10
4025,3324.0,10
4025,4312.0,10
4025,1210.0,10
4025,917.0,10
4025,1114.0,10
4025,2496.0,10
4025,1187.0,10
4025,4353.0,10
4025,2200.0,10
4025,4103.0,10
4025,4047.0,10
4025,935.0,10
4025,,10
4025,1916.0,10
4025,1446.0,10
4025,2441.0,10
4025,2232.0,10
4025,2640.0,10
4025,2828.0,10
4025,919.0,10
4025,2770.0,10
4025,4141.0,10
4025,1732.0,10
4025,31.0,10
4025,432.0,10
4025,2708.0,10
4025,3921.0,10
4025,1833.0,10
4025,3858.0,10
4025,2526.0,10
4025,152.0,10
4025,3577.0,10
4025,4055.0,10
4025,2719.0,10
4025,3405.0,10
4025,2987.0,10
4025,2973.0,10
4025,1933.0,10
4025,3676.0,10
4025,3647.0,10
4025,1634.0,10
4025,453.0,10
4025,2426.0,10
4025,167.0,10
4025,3327.0,10
4025,4010.0,10
4025,3549.0,10
4025,1402.0,10
4025,2935.0,10
4025,1178.0,10
4025,4270.0,10
4025,1366.0,10
4025,1984.0,10
4025,,10
4025,,10
4025,151.0,10
4025,2000.0,10
4025,2524.0,10
4025,1602.0,10
4025,2191.0,10
4025,461.0,10
4025,4019.0,10
4025,1197.0,10
4025,4178.0,10
4025,1599.0,10
4025,3841.0,10
4025,3721.0,10
4025,2591.0,10
4025,563.0,10
4025,1195.0,10
4025,2479.0,10
4025,476.0,10
4025,1581.0,10
4025,2481.0,10
4025,3611.0,10
4025,1558.0,10
4025,613.0,10
4025,434.0,10
4025,1466.0,10
4025,1993.0,10
4025,1185.0,10
4025,3744.0,10
4025,2297.0,10
4025,1134.0,10
4025,1997.0,10
4025,1954.0,10
4025,154.0,10
4025,3157.0,10
4025,1610.0,10
4025,118.0,10
4025,3009.0,10
4025,2113.0,10
4025,3748.0,10
4025,1545.0,10
4025,3540.0,10
4025,3106.0,10
4025,1453.0,10
4025,2857.0,10
4025,3665.0,10
4025,3159.0,10
4025,2693.0,10
4025,3182.0,10
4025,2147.0,10
4025,4074.0,10
4025,2710.0,10
4025,3932.0,10
4025,1374.0,10
4025,,10
4025,1189.0,10
4025,3706.0,10
4025,1777.0,10
4025,1285.0,10
4025,492.0,10
4025,2369.0,10
4025,918.0,10
4025,3827.0,10
4025,,10
4025,1125.0,10
4025,187.0,10
4025,1164.0,10
4025,1324.0,10
4025,1191.0,10
4025,3938.0,10
4025,1709.0,10
4025,768.0,10
4025,1470.0,10
4025,1368.0,10
4025,3934.0,10
4025,1898.0,10
4025,2208.0,10
4025,818.0,10
4025,3582.0,10
4025,3447.0,10
4025,2827.0,10
4025,4309.0,10
4025,2318.0,10
4025,2276.0,10
4025,1545.0,10
4025,3535.0,10
4025,2107.0,10
4025,3807.0,10
4025,282.0,10
4025,3526.0,10
4025,1546.0,10
4025,2524.0,10
4025,1057.0,10
4025,,10
4025,3575.0,10
4025,4108.0,10
4025,2335.0,10
4025,659.0,10
4025,,10
4025,4294.0,10
4025,1127.0,10
4025,1913.0,10
4025,3780.0,10
4025,1884.0,10
4025,2481.0,10
4025,3425.0,10
4025,790.0,10
4025,1350.0,10
4025,1847.0,10
4025,4124.0,10
4025,4150.0,10
4025,493.0,10
4025,1444.0,10
4025,2348.0,10
4025,731.0,10
4025,1298.0,10
4025,464.0,10
4025,3778.0,10
4025,3330.0,10
4025,1569.0,10
4025,1689.0,10
4025,949.0,10
4025,2001.0,10
4025,2507.0,10
4025,291.0,10
4025,149.0,10
4025,826.0,10
4025,2695.0,10
4025,2894.0,10
4025,4177.0,10
4025,896.0,10
4025,1460.0,10
4025,1988.0,10
4025,4166.0,10
4025,4009.0,10
4025,4301.0,10
4025,3127.0,10
4025,3664.0,10
4025,1851.0,10
4025,3790.0,10
4025,1957.0,10
4025,859.0,10
4025,2229.0,10
4025,273.0,10
4025,1935.0,10
4025,1933.0,10
4025,4377.0,10
4025,1500.0,10
4025,1948.0,10
4025,2508.0,10
4025,2250.0,10
4025,3248.0,10
4025,2283.0,10
4025,1910.0,10
4025,3801.0,10
4025,3092.0,10
4025,3621.0,10
4025,3926.0,10
4025,4197.0,10
4025,1528.0,10
4025,3816.0,10
4025,4393.0,10
4025,3962.0,10
4025,4211.0,10
4025,3377.0,10
4025,967.0,10
4025,2617.0,10
4025,2919.0,10
4025,4216.0,10
4025,210.0,10
4025,3812.0,10
4025,4099.0,10
4025,,10
4025,4378.0,10
4025,3780.0,10
4025,1114.0,10
4025,4182.0,10
4025,421.0,10
4025,3607.0,10
4025,1577.0,10
4025,3110.0,10
4025,,10
4025,2465.0,10
4025,3033.0,10
4025,1178.0,10
4025,164.0,10
4025,1856.0,10
4025,3750.0,10
4025,2914.0,10
4025,2024.0,10
4025,1926.0,10
4025,2279.0,10
4025,673.0,10
4025,3707.0,10
4025,4404.0,10
4025,1984.0,10
4025,4186.0,10
4025,3371.0,10
4025,1650.0,10
4025,1214.0,10
4025,3632.0,10
4025,1214.0,10
4025,604.0,10
4025,1195.0,10
4025,2362.0,10
4025,1116.0,10
4025,1417.0,10
4025,4432.0,10
4025,2323.0,10
4025,3781.0,10
4025,3250.0,10
4025,1661.0,10
4025,,10
4025,2275.0,10
