,att_id,att_name,att_cat,att_price,score
439,980,ultimate_day_tour_to_victoria,outdoor_activities,363.56,0.9901159223723675
1107,2421,interactive_pirate_cruise_from_granville_island,family_friendly,34.5,0.9517913935586145
1052,2249,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,family_friendly,136.25,0.9431587847015268
606,1343,5.5-hour_jasper_wildlife_and_waterfalls_tour_with_maligne_lake_cruise_from_jasper,tours_&_sightseeing,144.59,0.9149944599110383
967,2124,three_sisters_sea_kayaking_day_tour,water_sports,136.85,0.9128107346994507
872,1942,vancouver_biking_and_hiking_tour_including_lunch,walking_&_biking_tours,135.5,0.9050160851176665
1329,3321,vancouver_highlights_bike_tour,recommended_experiences,94.45,0.8963104105539629
1407,3406,wild_current_canoe_adventure_at_pyramid_lake,recommended_experiences,120.0,0.8958500966022828
200,413,niagara_on_the_lake_wine_tour_with_cheese_pairing,day_trips_&_excursions,83.62,0.8874199841321019
610,1348,toronto's_original_brunch_food_tour,tours_&_sightseeing,99.0,0.8823475540196644
427,966,niagara_falls_helicopter_tour,outdoor_activities,145.0,0.8690856585607645
1324,3316,niagara-on-the-lake_wine_tour_and_tastings_with_transport,recommended_experiences,40.0,0.8606215183472168
1060,2258,niagara_falls_helicopter_tour,family_friendly,145.0,0.8349670005789845
864,1931,ultimate_day_tour_to_victoria,walking_&_biking_tours,363.56,0.8296790788218205
1043,2240,quebec_city_walking_tour,family_friendly,30.99,0.8113685517949236
1067,2266,ultimate_day_tour_to_victoria,family_friendly,363.56,0.8087774852689525
81,145,lady_muskoka_boat_cruise,"cruises,_sailing_&_water_tours",42.94,0.8072557875490955
1308,3298,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,recommended_experiences,57.5,0.7821138779025641
1323,3315,niagara_falls_platinum_tour_from_toronto_with_cruise_and_lunch,recommended_experiences,149.0,0.7706469459062648
845,1911,small-group_quebec_city_food_tour,walking_&_biking_tours,53.0,0.7698142577997957
444,986,jasper_to_banff_one-way_tour,outdoor_activities,257.25,0.7504322221853768
464,1042,3_hour_whale_watching_tour,outdoor_activities,129.0,0.7225784266480059
846,1912,victoria_guided_food_and_history_tour,walking_&_biking_tours,63.0,0.703095455978876
844,1910,quebec_city_walking_tour,walking_&_biking_tours,30.99,0.6906559672377285
1541,3570,squamish_cheakamus_white-water_rafting_from_whistler,recommended_experiences,120.74,0.6896573677874509
904,2016,downtown_toronto_bike_tour,walking_&_biking_tours,84.75,0.6861037127666058
1378,3374,niagara_falls_open-top_jet-boat_ride,recommended_experiences,79.04,0.6829746216909893
86,150,victoria_whale_watching_tour_on_a_covered_vessel,"cruises,_sailing_&_water_tours",122.0,0.676277419022576
1325,3317,niagara_on_the_lake_wine_tour_with_cheese_pairing,recommended_experiences,83.62,0.6671286531380373
1404,3403,whistler_wilderness_snowmobile_run,recommended_experiences,208.96,0.6300969698130623
601,1338,niagara_falls_one_day_sightseeing_tour_from_toronto,tours_&_sightseeing,99.0,0.6248183378385965
1304,3293,small-group_quebec_city_food_tour,recommended_experiences,53.0,0.6075748310772441
955,2086,whale-watching_tour_from_vancouver,water_sports,138.5,0.6075727434856265
295,606,3-hour_old_chinatown_food_tour_in_toronto,"food,_wine_&_nightlife",100.0,0.5988173320516336
585,1315,toronto_city_hop-on_hop-off_tour,tours_&_sightseeing,43.0,0.5841587334209803
30,41,vancouver_to_victoria_seaplane_flight,"air,_helicopter_&_balloon_tours",218.0,0.5811923701119557
205,419,luxury_niagara_falls_day_trip_from_toronto_with_cruise_and_lunch,day_trips_&_excursions,169.0,0.5690126821476181
445,988,3_hour_banff_horseback_riding_adventures,outdoor_activities,170.1,0.5672707957018951
1178,2602,niagara_on_the_lake_wine_tour_with_cheese_pairing,luxury_&_special_occasions,83.62,0.5616456235189082
12,14,niagara_falls_helicopter_tour,"air,_helicopter_&_balloon_tours",145.0,0.5612842092201117
1503,3517,maligne_lake_cruise,recommended_experiences,82.95,0.5471686975487764
462,1014,talking_trees_-_indigenous_walking_tour,outdoor_activities,40.0,0.5450355442441251
1335,3327,whale-watching_cruise_with_expert_naturalists,recommended_experiences,94.5,0.5419012341894648
1521,3540,little_italy_walking_food_tour_in_vancouver,recommended_experiences,73.0,0.5410494446196947
136,233,quebec_city_historic_discoverers_cruise,cultural_&_theme_tours,44.83,0.5343665941436523
263,567,small-group_quebec_city_food_tour,"food,_wine_&_nightlife",53.0,0.5287452318153676
50,78,victoria_whale_and_wildlife_cruise,"cruises,_sailing_&_water_tours",151.2,0.5261295317083088
45,70,niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,"cruises,_sailing_&_water_tours",149.89,0.5217348382145242
130,222,niagara_on_the_lake_wine_tour_with_cheese_pairing,cultural_&_theme_tours,83.62,0.5147869679826277
123,214,quebec_city_walking_tour,cultural_&_theme_tours,30.99,0.5140364266063111
956,2087,niagara_falls_open-top_jet-boat_ride,water_sports,79.04,0.5118986284103108
598,1333,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,tours_&_sightseeing,157.07,0.48291408887326837
760,1679,call_of_the_wild_atv_tour,tours_&_sightseeing,156.45,0.4810892206607458
480,1097,whistler_sasquatch_zipline,outdoor_activities,135.45,0.4777742295515824
1011,2188,english_bay_jet_ski_tour_from_vancouver,water_sports,155.68,0.47180361314567365
576,1304,quebec_city_walking_tour,tours_&_sightseeing,30.99,0.470541403063884
624,1367,stanley_park_horse-drawn_tours,tours_&_sightseeing,42.0,0.4550786641421323
573,1301,niagara_falls_day_tour_from_toronto,tours_&_sightseeing,94.92,0.44751735511340496
59,88,quebec_city_historic_discoverers_cruise,"cruises,_sailing_&_water_tours",44.83,0.44550486460425087
264,568,victoria_guided_food_and_history_tour,"food,_wine_&_nightlife",63.0,0.437808958105979
1299,3288,vancouver_city_sightseeing_tour,recommended_experiences,80.0,0.4375902828840357
125,216,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,cultural_&_theme_tours,57.5,0.4352911660457855
1494,3507,niagara_falls_canada_tour_from_niagara_usa,recommended_experiences,156.7,0.43155787376624605
1320,3312,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,recommended_experiences,169.0,0.42993471909377384
1313,3303,victoria_guided_food_and_history_tour,recommended_experiences,63.0,0.42087856399237084
202,415,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,day_trips_&_excursions,157.07,0.41744716355563116
1336,3328,northern_lights_tour_from_yellowknife,recommended_experiences,100.0,0.4041520232002211
1311,3301,quebec_city_sightseeing_tour,recommended_experiences,42.0,0.4028134594550178
1295,3284,walking_tour_of_old_montreal,recommended_experiences,29.5,0.40044018092455247
460,1012,summer_tour:_banff_and_its_wildlife,outdoor_activities,74.55,0.39503945093535253
954,2085,victoria_whale_and_wildlife_cruise,water_sports,151.2,0.39076421987188487
285,594,fine_dining_dinner_tour_in_whistler,"food,_wine_&_nightlife",131.24,0.3887657684163591
796,1739,full-day_niagara_ice_wine_festival_tour_with_lunch_and_winery_visits,tours_&_sightseeing,395.0,0.3822510734451141
193,405,luxury_niagara_falls_day_trip_from_toronto_with_cruise_and_lunch,day_trips_&_excursions,169.0,0.3792931648821407
47,75,whale-watching_cruise_with_expert_naturalists,"cruises,_sailing_&_water_tours",94.5,0.37789633123591126
1181,2605,niagara_falls_one_day_sightseeing_tour_from_toronto,luxury_&_special_occasions,99.0,0.3752032075747348
1510,3527,6-hour_eagle_viewing_river_float_trip_from_vancouver_with_lunch,recommended_experiences,157.49,0.3748636347032374
851,1917,gastronomic_gastown_walking_tour,walking_&_biking_tours,146.35,0.3744728375524232
1057,2255,medieval_times_dinner_and_tournament_toronto,family_friendly,68.99,0.3716158118543702
398,861,butchart_gardens_tour_from_victoria,sightseeing_tickets_&_passes,73.5,0.3695657446960994
1118,2440,kingston_discovery_sightseeing_cruise,family_friendly,39.55,0.36273825021585265
159,325,niagara_falls_canada_tour_from_niagara_usa,cultural_&_theme_tours,156.71,0.35829640324640555
1309,3299,johnston_canyon_icewalk,recommended_experiences,79.8,0.35573912960974424
593,1327,guided_tour_of_the_fairmont_le_château_frontenac_in_quebec_city,tours_&_sightseeing,26.25,0.3512937337345472
1481,3494,beyond_the_bagel:_montreal_jewish_food_walking_tour,recommended_experiences,85.0,0.35053022319530625
1000,2176,squamish_elaho_white-water_rafting_from_vancouver,water_sports,215.24,0.34560880424150664
49,77,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island","cruises,_sailing_&_water_tours",72.45,0.3445858582539888
832,1832,private_arrival_transfer:_calgary_international_airport_to_banff,transfers_&_ground_transport,528.26,0.3341831804643404
1191,2646,3_hour_whale_watching_tour,luxury_&_special_occasions,129.0,0.3238189926451415
1310,3300,butchart_gardens_tour_from_victoria,recommended_experiences,73.5,0.32110749817773027
1523,3542,interactive_pirate_cruise_from_granville_island,recommended_experiences,34.5,0.31955592180284637
46,74,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,"cruises,_sailing_&_water_tours",136.26,0.3187127174536037
1192,2671,4-day_yukon_aurora_viewing_tour,luxury_&_special_occasions,702.45,0.31752980975838746
420,957,callaghan_valley_winter_snowmobile_tour,outdoor_activities,208.95,0.31696177607923925
422,960,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island",outdoor_activities,72.45,0.3122244827061117
618,1357,full-day_niagara_falls_tour_from_toronto,tours_&_sightseeing,113.0,0.3061604204804203
603,1340,niagara_falls_helicopter_tour,tours_&_sightseeing,145.0,0.3041866026059822
1066,2265,whale-watching_tour_from_vancouver,family_friendly,138.5,0.3019740425351766
418,955,northern_lights_tour_from_yellowknife,outdoor_activities,100.0,0.2978672279254586
583,1312,butchart_gardens_tour_from_victoria,tours_&_sightseeing,73.5,0.29663534011191456
1211,2702,lift_your_spirits!_distillery_and_cocktail_experience,luxury_&_special_occasions,105.0,0.2949868212012885
1179,2603,northern_lights_tour_from_yellowknife,luxury_&_special_occasions,100.0,0.290965362993835
1314,3305,whistler_small-group_day_trip_from_vancouver,recommended_experiences,145.0,0.28893014383094434
876,1947,talking_trees_-_indigenous_walking_tour,walking_&_biking_tours,40.0,0.28863010472570516
1438,3440,top_of_gowlland_tod_hike_in_victoria,recommended_experiences,86.0,0.28806241028019486
852,1918,private_tour:_quebec_city_walking_tour,walking_&_biking_tours,25.72,0.277172097183571
93,162,ottawa_river_historic_sightseeing_cruise,"cruises,_sailing_&_water_tours",28.0,0.2742926298756288
268,574,gastronomic_gastown_walking_tour,"food,_wine_&_nightlife",146.35,0.2720988320344864
1,1,vancouver_to_victoria_and_butchart_gardens_tour_by_bus,featured_tours_and_tickets,210.0,0.2671672621664462
632,1390,vancouver_biking_and_hiking_tour_including_lunch,tours_&_sightseeing,135.5,0.26697768275267314
1177,2601,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,luxury_&_special_occasions,169.0,0.26473289548627094
163,335,ottawa_river_historic_sightseeing_cruise,cultural_&_theme_tours,28.0,0.264725667200295
267,573,niagara-on-the-lake_wine_tour_and_tastings_with_transport,"food,_wine_&_nightlife",40.0,0.26266096080580575
243,510,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,day_trips_&_excursions,86.23,0.2620963194630362
283,591,small-group_gourmet_food_tour_in_vancouver,"food,_wine_&_nightlife",131.87,0.26081038912149157
622,1364,2-hour_ottawa_express_city_bike_tour,tours_&_sightseeing,63.0,0.25720952843519346
1301,3290,niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,recommended_experiences,149.89,0.25017345745745356
869,1936,montmorency_falls_bike_tour_in_quebec,walking_&_biking_tours,77.0,0.24535881881489402
451,998,whistler_wilderness_snowmobile_run,outdoor_activities,208.96,0.2335502002605844
432,973,lake_louise_winterland_from_banff,outdoor_activities,99.0,0.23153956248899094
443,985,crystal_hut_fondue_by_snowmobile,outdoor_activities,282.45,0.22915913395723533
582,1311,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,tours_&_sightseeing,57.5,0.2239812543732139
262,566,niagara_falls_day_tour_from_toronto,"food,_wine_&_nightlife",94.92,0.22282859066155764
322,678,victoria_craft_brewery_tour_and_tastings,"food,_wine_&_nightlife",79.0,0.21527085663347545
379,813,all_star_wineries_of_kelowna_tour,"food,_wine_&_nightlife",166.95,0.2138350111188921
1464,3474,60-minute_deluxe_horse-drawn_carriage_tour,recommended_experiences,215.0,0.20984943339236609
976,2134,squamish_elaho_white-water_rafting,water_sports,173.24,0.20979056330874984
960,2091,wild_current_canoe_adventure_at_pyramid_lake,water_sports,120.0,0.2095168017629972
1114,2432,boldt_castle_and_thousand_islands_helicopter_tour,family_friendly,172.84,0.20688318751036988
128,220,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,cultural_&_theme_tours,169.0,0.20656978781877813
541,1203,whistler_blackcomb_salmon_bake_dinner_and_atv_tour,outdoor_activities,183.75,0.20375224369719291
1519,3537,mountain_explorer_atv_tour,recommended_experiences,103.95,0.20092864555991666
274,580,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,"food,_wine_&_nightlife",157.07,0.19280025531571668
1086,2390,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,family_friendly,149.89,0.18923350065747105
1331,3323,gastronomic_gastown_walking_tour,recommended_experiences,146.35,0.18657578776910813
676,1542,pedicab_tour_from_victoria_cruise_ship_terminal,tours_&_sightseeing,90.0,0.18513337938837698
574,1302,montreal_city_guided_sightseeing_tour,tours_&_sightseeing,55.0,0.178646684239703
132,224,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,cultural_&_theme_tours,157.07,0.17550258859933515
266,571,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,"food,_wine_&_nightlife",169.0,0.1754557091200725
411,947,butchart_gardens_tour_from_victoria,outdoor_activities,73.5,0.16938679324387015
867,1934,2-hour_ottawa_express_city_bike_tour,walking_&_biking_tours,63.0,0.1689833661637695
1340,3332,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,recommended_experiences,157.07,0.16848475795335402
66,123,granite_falls_zodiac_tour,"cruises,_sailing_&_water_tours",103.95,0.16716011583475057
296,607,kelowna_or_west_kelowna_afternoon_sightseeing_wine_tour,"food,_wine_&_nightlife",98.95,0.16617482478103515
1365,3361,5.5-hour_jasper_wildlife_and_waterfalls_tour_with_maligne_lake_cruise_from_jasper,recommended_experiences,144.59,0.16376613547775634
448,995,columbia_icefield_tour_including_the_glacier_skywalk_from_jasper,outdoor_activities,232.05,0.162514050215312
346,716,pub_crawl_montreal,"food,_wine_&_nightlife",29.0,0.15987032419078698
1373,3369,fine_dining_dinner_tour_in_whistler,recommended_experiences,131.24,0.1571007946764065
515,1147,nordic_backcountry_skiing_tour_in_jacques-cartier_national_park,outdoor_activities,89.9,0.15611943090442168
355,729,little_italy_walking_food_tour_in_vancouver,"food,_wine_&_nightlife",73.0,0.15459595873168971
64,111,3_hour_whale_watching_tour,"cruises,_sailing_&_water_tours",129.0,0.15321976614757923
912,2027,electric_bike_tour_of_quebec_city,walking_&_biking_tours,85.0,0.15131787885181497
1082,2386,rockies_classic_4-day_summer_tour,family_friendly,687.0,0.15065814771086383
1166,2578,overnight_camping_and_river-rafting_trip_in_squamish,multi-day_&_extended_tours,425.24,0.14949650735525188
417,954,whale-watching_cruise_with_expert_naturalists,outdoor_activities,94.5,0.1489435043357504
167,344,original_haunted_walk_of_toronto,cultural_&_theme_tours,24.5,0.14771189051860614
1071,2274,montmorency_falls_bike_tour_in_quebec,family_friendly,77.0,0.14746058363019027
426,965,bird_kingdom_all_day_admission_ticket,outdoor_activities,20.28,0.14323201023937593
643,1503,rockies_classic_4-day_summer_tour,tours_&_sightseeing,687.0,0.14230598069270503
88,153,maligne_lake_cruise,"cruises,_sailing_&_water_tours",82.95,0.1417553914510114
1333,3325,guided_tour_of_the_fairmont_le_château_frontenac_in_quebec_city,recommended_experiences,26.25,0.14134150031792755
197,409,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,day_trips_&_excursions,57.5,0.1412912545971815
596,1330,northern_lights_tour_from_yellowknife,tours_&_sightseeing,100.0,0.1406541868727289
276,582,vancouver_brewery_tour,"food,_wine_&_nightlife",83.99,0.1400018144922298
1081,2341,3_hour_whale_watching_tour,family_friendly,129.0,0.13988386556583554
412,948,whistler_small-group_day_trip_from_vancouver,outdoor_activities,145.0,0.13962492592056786
281,587,small-group_granville_island_market_tour,"food,_wine_&_nightlife",79.9,0.13883746026751498
681,1550,ottawa_spring_tulip_festival_bike_tour,tours_&_sightseeing,68.0,0.13715131251798177
1557,3592,call_of_the_wild_atv_tour,recommended_experiences,156.45,0.13475448334458043
127,218,victoria_guided_food_and_history_tour,cultural_&_theme_tours,63.0,0.13317181490204197
813,1773,hop-on_and_hop-off_banff_bus,transfers_&_ground_transport,60.0,0.13292897580712498
1585,3639,half-day_canadian_side_sightseeing_tour_of_niagara_falls_with_cruise_&_lunch,recommended_experiences,199.0,0.13226936209320234
338,700,beyond_the_bagel:_montreal_jewish_food_walking_tour,"food,_wine_&_nightlife",85.0,0.13135690189204582
34,48,boldt_castle_and_thousand_islands_helicopter_tour,"air,_helicopter_&_balloon_tours",172.84,0.12973368198233556
1415,3415,a_wok_around_chinatown:_culinary_and_cultural_walking_tour,recommended_experiences,108.0,0.12899116478629907
1385,3381,zipline_adventure_in_whistler,recommended_experiences,103.95,0.12889854095571582
1561,3596,quebec_city_shore_excursion:_grand_walking_tour_of_quebec_city,recommended_experiences,30.99,0.12749350046493965
1326,3318,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,recommended_experiences,136.25,0.12232384077291253
195,407,quebec_city_and_montmorency_falls_day_trip_from_montreal,day_trips_&_excursions,115.0,0.12115841665749369
812,1772,vancouver_aquabus_ferry_ticket,transfers_&_ground_transport,16.0,0.11991649535673754
124,215,niagara_falls_small-group_day_tour_from_toronto,cultural_&_theme_tours,100.57,0.11591420384982311
488,1108,whistler_wilderness_adventure_snowmobile_tour,outdoor_activities,159.0,0.11552846910868159
1122,2444,quebec_city_shore_excursion:_grand_walking_tour_of_quebec_city,family_friendly,30.99,0.11347059957673998
707,1590,downtown_toronto_bike_tour,tours_&_sightseeing,84.75,0.11330993330687066
1319,3311,st._lawrence_market_and_old_toronto_food_tour,recommended_experiences,89.0,0.11295373798711815
341,705,calgary_food_walking_tour_-_calgary_farmers_market,"food,_wine_&_nightlife",69.29,0.11293768962655787
173,357,niagara_falls_american_side_highlights_tour,cultural_&_theme_tours,149.89,0.11293403634122708
1062,2261,toronto's_original_brunch_food_tour,family_friendly,99.0,0.11277612308280345
1555,3589,english_bay_jet_ski_tour_from_vancouver,recommended_experiences,155.68,0.11132235037520402
1059,2257,niagara_falls_one_day_sightseeing_tour_from_toronto,family_friendly,99.0,0.10928673978888503
843,1909,walking_tour_of_old_montreal,walking_&_biking_tours,29.5,0.10775586318963441
641,1450,3_hour_whale_watching_tour,tours_&_sightseeing,129.0,0.10486282001245403
512,1144,mountain_explorer_atv_tour,outdoor_activities,103.95,0.10425338678203937
162,333,6-hour_eagle_viewing_river_float_trip_from_vancouver_with_lunch,cultural_&_theme_tours,157.49,0.10417763982493962
706,1589,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,tours_&_sightseeing,86.23,0.10155544208897105
482,1101,sea_to_sky_exotic_driving_experience,outdoor_activities,404.25,0.10110323060225668
631,1389,victoria_city_sightseeing_tour_with_craigdarroch_castle,tours_&_sightseeing,47.25,0.1003266073781677
913,2028,old_montreal_ghost_walking_tour,walking_&_biking_tours,25.0,0.09990589895370763
650,1511,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,tours_&_sightseeing,149.89,0.09933635829436051
1505,3521,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,recommended_experiences,86.23,0.09915556633655279
1298,3287,montreal_city_guided_sightseeing_tour,recommended_experiences,55.0,0.09805218283451941
625,1368,montmorency_falls_bike_tour_in_quebec,tours_&_sightseeing,77.0,0.09714823609292844
1369,3365,small-group_gourmet_food_tour_in_vancouver,recommended_experiences,131.87,0.09570460125212195
198,411,whistler_small-group_day_trip_from_vancouver,day_trips_&_excursions,145.0,0.09532392239692931
410,946,johnston_canyon_icewalk,outdoor_activities,79.8,0.09006949996150392
500,1126,small-group_capilano_suspension_bridge_and_vancouver_city_tour,outdoor_activities,200.0,0.08843571814295335
649,1510,full-day_niagara_winery_tour_from_toronto,tours_&_sightseeing,99.0,0.08768501367354162
458,1010,vancouver_biking_and_hiking_tour_including_lunch,outdoor_activities,135.5,0.08506560156763777
1359,3354,montreal_craft_brewery_and_beer_tasting_small-group_tour,recommended_experiences,74.73,0.08246712409142416
397,859,"best_of_niagara_falls_tour_from_niagara_falls,_ontario",sightseeing_tickets_&_passes,158.0,0.0820214493759624
739,1647,niagara_falls_american_side_highlights_tour,tours_&_sightseeing,149.89,0.08130025823304443
959,2090,riverside_rafting_on_clearwater_river_in_wells_gray_park,water_sports,104.0,0.08121508449504647
230,486,niagara_falls_small-group_tour_from_toronto,day_trips_&_excursions,254.25,0.07917699489368159
1361,3357,small-group_granville_island_market_tour,recommended_experiences,79.9,0.07820630393384174
588,1321,ultimate_toronto_tour,tours_&_sightseeing,175.0,0.07809104930537897
344,713,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,"food,_wine_&_nightlife",86.23,0.07787116719453174
1048,2245,victoria_guided_food_and_history_tour,family_friendly,63.0,0.07773240758919958
668,1530,laurentian_mountains_day_trip_from_montreal,tours_&_sightseeing,100.0,0.07768350575555737
280,586,montreal_craft_brewery_and_beer_tasting_small-group_tour,"food,_wine_&_nightlife",74.73,0.07558278840566457
129,221,small_group_excursion_of_quebec_city_montmorency_falls,cultural_&_theme_tours,35.0,0.07482985934643532
602,1339,bird_kingdom_all_day_admission_ticket,tours_&_sightseeing,20.28,0.07333143174939072
273,579,island_of_orleans_food_and_drink_tour,"food,_wine_&_nightlife",44.95,0.07198359126893673
312,666,flavors_of_old_montreal_walking_tour,"food,_wine_&_nightlife",68.0,0.07145957315430082
720,1612,electric_bike_tour_of_quebec_city,tours_&_sightseeing,85.0,0.06896193287694095
1425,3425,4-day_yukon_aurora_viewing_tour,recommended_experiences,702.45,0.06777995155050505
1070,2273,quebec_city_historic_discoverers_cruise,family_friendly,44.83,0.066982321935764
577,1305,niagara_falls_small-group_day_tour_from_toronto,tours_&_sightseeing,100.57,0.06678784972913723
1252,2922,120_minute_private_vacation_photography_session_with_local_photographer_in_santorini,private_&_custom_tours,886.09,0.06646123949684035
520,1158,2_hour_ziplines_and_tree_course_adventure_from_mont-tremblant,outdoor_activities,42.4,0.06505201077538139
635,1393,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,tours_&_sightseeing,77.98,0.06411804185683984
217,435,columbia_icefield_tour_including_the_glacier_skywalk_from_jasper,day_trips_&_excursions,232.05,0.0627207385024964
1306,3296,"best_of_niagara_falls_tour_from_niagara_falls,_ontario",recommended_experiences,158.0,0.06234934943000206
742,1650,boldt_castle_and_thousand_islands_helicopter_tour,tours_&_sightseeing,172.84,0.062022452153857766
330,690,tour_and_taste_okanagan's_wine_country,"food,_wine_&_nightlife",135.45,0.06200560789899327
584,1314,quebec_city_sightseeing_tour,tours_&_sightseeing,42.0,0.06148896811598081
1058,2256,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,family_friendly,157.07,0.05934004697089294
938,2064,beyond_the_bike_lanes_bike_tour,walking_&_biking_tours,85.0,0.05776860585702288
1175,2599,niagara_falls_small-group_day_tour_from_toronto,luxury_&_special_occasions,100.57,0.057556147743865735
644,1504,4-day_yukon_aurora_viewing_tour,tours_&_sightseeing,702.45,0.05721568764593086
245,512,seaplane_flight_to_vancouver_with_bus_tour_from_victoria,day_trips_&_excursions,439.0,0.05643269726740822
178,368,quebec_city_shore_excursion:_grand_walking_tour_of_quebec_city,cultural_&_theme_tours,30.99,0.05627698902763069
1449,3456,niagara_falls_small-group_tour_from_toronto,recommended_experiences,254.25,0.056154740967248956
